-8.072990552873488923e+01 -3.970094251104508203e+03 1.308756125354751930e+03 8.117028675878565991e+03 1.374570795271288443e+04 7.701375480330903883e+03 1.155016970911836142e+04 -7.738176375890425334e+03 7.407124891333440246e+03 5.913271206834730947e+03 3.064835996987097133e+03 2.609200813255105459e+03 2.298641383797216349e+03 6.140735465555377232e+03 2.575826559793627894e+03 3.374788719568221950e+03 1.298753909535939965e+04 -1.337494725688861763e+03 4.671763024466133174e+03 7.724673923668035059e+03 4.820305757096944035e+03 1.464634711663404050e+04 2.625728554868135689e+03 -7.972420050982609609e+03 1.640383957338346227e+04 2.716425162981297035e+03 5.108082338969380544e+03 5.078949971334166548e+03 2.059183224914077528e+03 -2.149580070037379301e+03 7.930178440293795575e+03 1.240053407607455301e+04 -7.071334788570925411e+02 2.354241453518205162e+03 -6.160757973253085765e+03 4.582915663855531420e+03 1.443546254706805485e+03 -1.168300193968977737e+03 6.332945722347323681e+03 -3.305901094965013272e+03 5.706833935961688439e+03
3.610381636591369897e+03 5.920928657605421904e+03 6.933452196751749398e+03 7.519087859041867887e+03 5.506987438811380343e+03 -4.450142256226242353e+03 1.058324347243254306e+04 1.085957761770961406e+04 1.715237771293123387e+03 5.117704262269572610e+03 4.631742582967999624e+03 4.278986791341403659e+03 8.192270886920163321e+03 6.672633205865593482e+03 -2.265119595622740690e+03 6.785569736813173222e+03 -7.774149922730925027e+03 -5.542377051504907286e+03 2.674646179509371905e+03 -7.794153221131075043e+03 -7.505300497370626545e+02 8.407520053536436535e+02 9.023170413603402267e+02 1.680491038330059837e+03 1.012718004021611705e+04 7.133864657707056722e+03 2.551458827820409169e+03 -6.223174941010133807e+03 -2.561840880075997120e+02 1.486812697716644379e+03 7.736171079153840765e+03 3.838339264721054860e+03 6.306056851231449400e+03 7.055622654549479194e+02 1.323459799814567759e+03 -5.699199273483441175e+02 1.284812001783818232e+04 -2.983950778311953854e+03 -2.682436768234700821e+02 -2.655007189827298134e+03 -3.859915551428614435e+03
-5.162334370360576941e+02 4.861023455792037566e+03 6.490103425812205387e+03 1.451742502403768640e+03 7.197445293826131092e+03 1.155505340575665468e+04 7.713395581295226293e+03 1.078748713749425588e+04 -7.708206022685722019e+02 1.171284356040947750e+04 8.016763508240484953e+03 6.658498884144011754e+03 7.996624197782328338e+03 8.695172239336514394e+03 -6.208375603292106462e+02 1.645193962938108962e+04 7.005862817212684604e+03 7.703790982491115756e+03 3.164753505260727252e+03 1.062334001409388293e+04 -2.126104748706622559e+03 6.072035035588774008e+03 1.427310080912114609e+04 3.224311909303004995e+03 5.092374235505547404e+03 4.838208993231241948e+03 9.351967784338823549e+03 -3.403614948521772931e+03 -5.540251965505103726e+01 4.853400459537815550e+03 5.587971866515361398e+03 4.994388806821966682e+02 9.749765448518915946e+03 5.195394525934831108e+03 2.139568877246784268e+03 4.100688517825305098e+03 1.419765940584973123e+03 -8.073531400557451434e+02 9.904888191877436839e+03 2.499238076075316712e+03 -2.531296848498506051e+02
-3.592076951081478001e+03 1.469099816980494870e+04 2.765672738649308030e+03 -6.936409850224041293e+03 -2.215531898910004656e+03 4.905969084700589519e+03 1.847136598688710365e+03 -3.347608471365279001e+03 2.450497570063197600e+03 -9.499064348002912084e+02 7.631852676684120524e+02 1.712200970508153114e+04 -2.483615019916474921e+03 -1.306314230657803819e+03 6.353527251629336206e+03 -5.100050292051355427e+01 5.301990356614401207e+03 1.145421391547317762e+04 1.301413606068890658e+04 2.014097511239011283e+03 8.385172192081563480e+02 -1.066995641570989392e+03 3.242050227816501319e+03 1.043149281147654165e+03 1.301763623166450270e+04 4.335698737947504924e+02 1.080194252463451630e+04 5.840978964429325060e+03 8.455665422186155411e+03 3.990224329105911238e+03 1.115041857138247724e+04 -1.689836867996434648e+03 8.741753673623426948e+03 2.549523747744996399e+03 3.212708355147463408e+03 7.245625875094574440e+03 6.771378146539464979e+03 -1.626651783626650740e+03 -4.593265035024011013e+03 1.339806296779666582e+03 3.123890616671959378e+03
1.644983006985349903e+03 -4.313234289353209533e+03 -3.438040578243776508e+02 5.458704101785551757e+02 7.441485534532974270e+03 6.471491277898450790e+03 -3.881959481947034874e+03 -6.429460164362601063e+03 1.984053595808466753e+03 1.846354895959096029e+04 6.352541309739799544e+02 6.605289106393724069e+03 1.586062032260492288e+03 -9.441943544325209587e+03 2.544697270803595984e+03 5.784392740902370861e+03 1.250464317167804893e+03 4.935739426237183579e+03 1.104038510330711142e+04 8.502595163799800503e+03 5.901080350511165307e+02 8.225495009394908266e+03 1.331796388687340368e+03 8.096566390175825290e+03 3.460333913694649709e+03 9.799943224388558519e+03 4.680038260741775048e+03 1.787817049025069537e+03 1.049351477642121245e+04 -5.276053480708424104e+02 4.250648861987559030e+03 7.365256271742993704e+03 -4.250041056109903366e+02 1.376392514631792665e+03 -3.508116599011068047e+03 -2.860392020021901772e+03 5.105571791035967181e+03 1.912947899137908280e+03 -8.605226058451193239e+03 -2.476937440774929200e+03 -2.503316997848004121e+03
5.636927393962788301e+03 1.357484365744039678e+03 9.052285707349470613e+03 -8.604402203382953303e+03 -5.623121559228743536e+02 1.099505640906623921e+04 -7.296516329248087459e+03 6.997555751006422724e+03 7.272158824537532382e+03 2.040550694587479302e+04 8.790898346057467279e+03 4.458955781529345586e+03 3.561499613899861743e+03 2.742523190906939817e+03 4.902344012298898633e+03 1.131549502347807902e+04 5.270153653731411396e+03 4.068262869068278178e+03 -2.729384660833287398e+03 1.469365763057337972e+04 4.114780342668985213e+03 3.300317260706408433e+03 1.134207282065693653e+04 -2.939098881497765888e+03 2.529128658757141238e+03 1.116339850398670387e+04 1.077171244764474613e+04 -2.135094150801454361e+03 8.368112494034747215e+03 5.289912110369138645e+03 1.180890959685909183e+04 4.166064659794123145e+03 6.449876255616016351e+03 5.946439729635985714e+03 2.159183775716503533e+03 -2.009099219074492112e+03 6.935798421917552332e+03 7.499695287495303091e+03 -5.963921566475246436e+03 6.023202645736816521e+03 1.470879535196784309e+04
-3.594952936798582414e+03 2.617121307039364638e+03 3.464704403047458982e+03 -3.755749278594166753e+02 9.123031193890383292e+03 1.099807674823852358e+04 8.858506916808569258e+02 -8.154925350258143226e+03 9.616550705824685792e+03 -4.757970845278679008e+03 4.931943465116094558e+03 -4.733872818612450828e+03 8.981009375540597830e+02 9.719176326710796275e+03 4.304980390588434602e+03 -7.121312430823678369e+03 7.183939958559352817e+03 6.137505922138405367e+03 5.793784218494785819e+03 -2.813949629179217482e+03 5.111742588319011702e+02 1.004185007651456181e+04 1.287819857500544458e+04 1.006093282649285356e+04 -2.493539428023782420e+03 -4.367286543497987623e+03 -1.483353907845412141e+04 1.365033638857054484e+03 -7.343124327493984310e+03 7.167700858129709559e+03 3.040774511589898339e+03 4.467335333768542114e+03 -3.381485776245683155e+03 5.678927208548369890e+03 1.112749808276757540e+04 -1.116846045245735513e+04 7.003212337778716119e+02 -8.352944344112651379e+03 1.146123234088913023e+03 7.142850954793949313e+03 1.284272535068404522e+03
1.449887643189391383e+04 6.435026628379224348e+03 -3.143664872189835478e+03 1.213468900453951846e+03 2.717007835483634608e+03 -7.572420336616994064e+03 7.702189774767230119e+03 2.077202578872534104e+03 1.348601966627003094e+03 1.073096973921914287e+04 -6.213314087600171661e+03 2.478840934984253181e+03 4.695178238080788105e+03 5.843901978184058862e+03 5.342609041776776394e+03 9.986255269893783407e+03 4.105099078270037353e+03 -1.326607319223790728e+04 4.306698570237381318e+03 7.205846775630117008e+03 1.007598605435169702e+04 5.040926870126044378e+03 1.488876333298627469e+04 -5.244412399875131996e+03 -4.819864175686271665e+03 1.166335699850784295e+04 1.155990884674761401e+04 1.168923498708072111e+04 5.668201437340281700e+03 -1.751409044379339321e+03 -1.165869597889613033e+03 -3.624023696241351900e+02 3.744539984291465771e+03 8.919942158702737288e+03 2.193508431387807377e+03 -9.926690842857137795e+02 2.481048136351390440e+03 -1.288723094740013585e+04 -6.278575602644641549e+03 -2.485194860758141658e+03 1.229180305297598716e+04
5.193493575481666994e+03 -1.996032014930187870e+01 4.727182099261170151e+03 1.067198420877467106e+04 1.610309299617219949e+04 -4.369012880080105788e+03 6.073187005278753531e+03 -1.408716337764983655e+04 -3.267539757885315794e+03 -2.014210605105768536e+03 -6.413287024267347078e+03 8.350648525559001428e+03 9.013059773876502732e+03 2.134062300863329710e+03 1.691019637667423922e+03 9.280436724001647235e+03 -8.905452979884023080e+03 7.261874947296922983e+03 -4.813793187931923967e+02 6.278337510042712893e+03 4.333892466703301579e+03 4.863943196859362615e+03 3.372763770500961073e+03 1.166517672764266536e+04 4.301652480146995913e+03 -8.076210965465097615e+02 1.275773696988977008e+03 6.582794989153959250e+03 1.086479883440047161e+04 -7.880430633698983911e+02 6.698995315441783532e+03 -5.887789965846536688e+02 4.074510880019357501e+03 4.188810946483087719e+03 -1.770142590709564502e+03 1.598937994209409590e+04 -2.999064440906566233e+03 -5.021865348540355626e+03 -7.166978637894063695e+02 4.894536037524387211e+03 3.138327258826439902e+03
1.221184203980457096e+04 1.305416919197294192e+04 3.363593151678978757e+02 4.487292466930346563e+03 3.830770703996965494e+03 1.039067270979181740e+04 -3.349779740152280283e+03 -3.113067552256786712e+03 1.121100973400938346e+04 3.388638627577111492e+03 8.567131151922743811e+03 4.776008217950077778e+03 1.047241726463590385e+04 3.069771624924409480e+03 7.789334048468271249e+03 -1.354538192414843252e+03 1.211845041842398678e+04 -2.137285404787228799e+03 3.248139292342364115e+03 9.813012876854605565e+03 -4.152348146568477205e+03 2.271120100784217357e+03 2.555426949038455405e+03 4.328123467225186687e+03 1.106268212934358598e+04 -4.068674841525413740e+03 1.272718251464855894e+04 -1.778922891395951410e+03 8.920930663819099209e+03 4.850438663155825452e+03 3.604644422560972544e+03 3.708843866531764434e+03 7.987407947952828181e+03 -5.321940632981604722e+03 -5.280250084650434474e+03 1.665635367832100428e+03 7.080381492736665678e+03 -2.399357998735819365e+03 2.329798059233316962e+03 -5.352065875357243385e+03 -4.635274502021809894e+03
