9.673581964813842205e+03 4.250532061157414319e+03 -5.984872228536834882e+03 2.092123294137947141e+03 7.513141154739624653e+03 1.820265625565582468e+03 1.125086323314941183e+04 4.970581529265027712e+03 5.672705349661197033e+03 9.912323983737296658e+03 7.867694649256656703e+03 -3.229824012925188072e+03 3.937512810581104532e+03 6.127966048440427585e+03 3.377389221086824818e+03 2.053080296107626964e+03 -7.135887401493140715e+03 6.106593739465834005e+03 1.191311199988828957e+04 6.011885491541538613e+03 2.778891004494194021e+02 -4.152543106123517646e+03 3.229073705665967736e+03 2.806627242158199806e+03 2.757659752764583573e+03 1.094925688530208390e+04 1.072415208943795733e+03 5.414774141830697772e+03 7.277493448909409381e+03 5.198287385317414191e+03 -4.262009737839971422e+03 1.391238883019635978e+03 8.982371815734561096e+03 4.471457723921413162e+03 5.778804724971954784e+03 3.662707047518611489e+03 1.396925496606261368e+04 1.098669968936392252e+03 1.153251803193930755e+03 9.003454979993346569e+03 6.627118963070970494e+03 5.158300853047871897e+03 -3.117075692412790886e+03 1.853757147959251597e+03 5.768308290328764087e+03 3.059688392070057034e+03 1.354201302745785142e+03 6.129695572802216702e+03 -9.982819052403474416e+02 8.790355295188166565e+03 7.020640655224893635e+03 7.466622597209889136e+03 1.681978501548674831e+04 8.500374552476573626e+02 8.720260388425031124e+02 5.420311503097243076e+03 4.547878312959624054e+03 -4.973778024129014739e+02 6.967446661081672573e+03 2.541235215825429805e+03 3.977194185032743462e+03 5.727657701505850127e+03 3.981299504543210332e+03 1.297579279711769686e+03 4.412890112711507754e+03 -1.189814459390498541e+03 4.637827656372978709e+03 -2.478070005934325764e+03 2.704564146154426908e+03 2.599084494207545958e+03 3.163029277804602316e+03 3.853547603838312170e+03 -3.107399567802704041e+03 2.130222744951066488e+03 8.429071845165279228e+03 2.608516158723284207e+03 -1.292340940864084814e+03 -1.165489672315966573e+03 -3.456014055940317576e+03 3.615037614919671796e+03 -4.949766466876826598e+03
5.261084099545527351e+03 3.317443868863059834e+03 -2.081930365733163399e+03 7.699729224422940206e+03 3.525205154179039255e+03 8.995302379827086042e+03 6.803679521055552868e+03 1.089032313026765405e+04 4.402484220117892619e+03 5.191005794014896310e+03 3.482985430685446318e+03 9.495248913346033078e+03 3.884863966888815412e+03 1.931603302233122349e+03 -1.622149475308655838e+03 5.186309078226599013e+03 7.006537248727599945e+03 -4.450836631182887686e+02 3.405033560095590929e+03 4.949989803683644823e+03 -3.611187021992037444e+03 5.629694572951346345e+03 1.587757006751228801e+03 1.426625202709146834e+02 -1.322446495511412650e+02 2.536718729866978720e+03 1.810116514694923353e+03 9.234872243343379523e+02 2.111413872654334227e+03 2.377509419646789866e+03 4.047698660132013629e+03 -3.730545675066105105e+01 2.914245648241467279e+03 8.536240907454242915e+03 6.105424439270367657e+03 1.104506935549893387e+04 -1.630289461988965286e+03 1.896986937509685504e+03 1.497799104729834653e+03 -4.914421846333539179e+02 6.286471454328804612e+03 -8.806201109532607916e+02 3.123187579776777056e+02 7.892049318824232614e+03 4.469513415033011370e+02 4.033814531978852756e+03 -9.703555531372480800e+02 -2.542230498788392197e+03 3.313576731682352147e+03 8.734641542083623790e+03 5.022758821858437841e+03 6.387162105890639396e+03 8.167596161312549157e+03 2.743941403739046109e+03 3.481750185171802514e+03 4.425228661680743244e+03 5.751040215332142907e+03 2.600424688703585161e+03 8.662770484336804657e+03 1.282903897573748145e+04 6.315483530555638936e+02 5.643468336187759633e+03 1.228288145505978537e+04 3.202268560835595963e+03 5.544417460092738111e+03 5.876123901883680446e+03 5.569317439739766087e+03 1.119381770352433705e+03 4.721467010208172724e+03 -9.780207428042965603e+02 -3.663498092507688852e+01 -2.889607534430250325e+03 -8.330119231459722187e+02 -2.895157778622628939e+03 -1.826065625247326807e+03 -5.106017755263750360e+02 -3.812872962389032182e+03 8.174067575791508489e+02 -2.435619983253323880e+03 -2.725771437701055675e+03 -5.121948695636140201e+02
7.292034151164434661e+03 7.728175497786558481e+03 1.273551465397544052e+04 1.202134306033580742e+03 -1.468871786919387887e+03 1.335285505355138412e+03 4.972328991656169819e+03 1.215188092924368175e+04 5.738549750087320717e+03 9.550866361555037656e+03 5.780677781908780162e+02 5.274555034496552253e+02 2.677672414903253866e+03 3.636726124526461717e+03 2.988399129490955147e+03 2.606865131530511462e+03 3.099380516670421457e+02 8.352287957588190693e+03 1.219935289464886864e+03 8.230699235086212866e+03 7.511989565019259317e+03 3.297371246505681484e+03 4.628791225149714592e+03 -1.818541552573150057e+03 1.398164910734052228e+03 8.724104317023831754e+03 5.823516614405079054e+03 4.007084651052879508e+03 -2.870520191151588733e+03 6.199671438184730505e+03 8.483697849025497817e+02 2.439483898351227253e+03 9.839710880347416605e+03 1.579230798781403337e+03 7.584106911832785045e+03 2.963257993589532816e+03 1.290196170387519032e+03 4.576213712707021841e+03 6.247509672642201622e+03 8.306748332821802251e+03 4.948889279933171565e+03 3.354015480907772144e+03 -7.671240071194811208e+02 5.162351246478315261e+03 2.109500011405219084e+03 2.297029187155008913e+03 7.481447756205856422e+03 2.722170412269851113e+03 1.294100500578708761e+03 2.949886080649732321e+03 -3.513091906076702799e+03 7.598527207262463889e+02 3.533396230106341136e+03 7.170567982548962391e+03 2.557047775645637557e+02 6.331021254223649521e+03 -4.493714704752255784e+03 1.076314699736796138e+04 6.370359829454497230e+03 1.330555913755908023e+03 4.414620926510786376e+03 3.808689807489316536e+03 6.074931376855336566e+03 1.014843614317396168e+04 5.989159587125241160e+03 4.293984871521855894e+03 3.310095859995045885e+03 3.683333037751428492e+03 3.896533497319378512e+03 5.708451773966230576e+02 9.489412868053691454e+02 -2.902014818027955698e+03 8.887785463404900383e+02 1.040380451502505821e+04 6.095099316448336140e+03 5.543349716767387690e+03 8.178537800910898113e+03 9.388065336839904376e+02 5.033478094379785944e+03 1.163213964795806078e+03 -5.205845354266963113e+03
5.444243965037665475e+03 5.607007188986479377e+03 1.023198133584002426e+04 6.770038178488200174e+03 3.791658885385269969e+03 2.752956980164734887e+03 5.231192321953195460e+03 4.642189994801211469e+03 -7.514175841198580201e+02 1.141629549683941150e+04 4.720023818300722269e+03 1.752409497421395827e+03 7.252318000595865669e+03 -1.969253259102938500e+02 -4.842592586584710261e+02 8.798112563110855262e+03 -1.905827010073506244e+03 9.350569999291830754e+03 3.109547695598317205e+03 2.402790064127811547e+03 2.163659220623309011e+03 1.061715725953128276e+04 3.045691021170766817e+03 3.637510200746800820e+03 9.162704434136954660e+03 7.324925850077570431e+02 8.439219499087830627e+02 2.038253348909349825e+03 5.543387370492164337e+03 -3.219029657636247975e+03 7.815667422337626704e+03 4.452742665580913126e+02 5.910658549090230736e+03 9.838076463134530059e+02 7.887893910640309514e+02 4.970999317587573387e+03 3.963165576448506727e+03 4.701414659209311139e+03 -3.601598302122012683e+03 4.383203301578024366e+03 4.098441932406621163e+03 7.427183107747074246e+03 6.197985581764410199e+03 -4.136896695221194022e+02 6.182276645133761122e+03 3.228178790563901657e+03 3.422562575862361882e+02 1.933659962743972756e+03 6.830493293424387048e+03 3.998994817932661590e+03 2.645932358691645277e+03 1.074674062456709180e+03 3.992976956366955164e+03 4.863393683455051359e+03 -2.602221520710823370e+03 1.552985657843604258e+03 -9.659450715725420196e+02 5.408327987326122638e+03 6.712528087308653085e+03 1.141678936374104705e+04 3.751316598448427612e+03 7.059995797854262491e+03 1.044700169763167651e+04 -1.673164462462963002e+03 2.085329734529490452e+03 3.500791351159264195e+02 6.561437996138969538e+03 5.407135422359278891e+03 8.815780898000253728e+03 1.159142847981916248e+03 4.519939596031863402e+03 1.992482241034763774e+03 4.961826888855018296e+03 -5.853336403343501843e+03 4.205607632167874726e+03 -1.252995164318338993e+03 -3.151433253726916519e+03 -2.138767480166132373e+03 -4.637541675824038066e+03 -1.933405291629670273e+03 -2.070723876839588684e+03
5.765212012551130101e+03 8.745185421198868426e+03 6.431198869393310815e+03 6.819948898817103327e+03 4.244806810212804521e+03 9.108312367872877076e+02 3.269255354847037779e+03 6.545818095890406767e+03 2.198544104210052865e+03 5.057129814356378120e+03 2.762292722717866582e+03 -6.036274508061978850e+00 2.299088947224762705e+03 4.680842062815618192e+03 -2.354365171727135476e+03 3.008014521664656968e+03 9.837372773082250205e+03 -8.881470146348110575e+02 -1.487663502411928221e+03 7.651781312890287154e+03 6.380014068414210669e+03 5.792802839039713945e+02 9.414404192343583418e+03 5.769102992372844710e+03 6.016139435392809901e+03 6.747872169254222172e+03 1.138730131852316117e+04 6.875211390909293186e+03 -1.786379150452958129e+03 1.870391228856937232e+03 7.334778280001429266e+03 9.538808318580058767e+02 -2.060158392388673747e+03 4.047184846412470506e+03 1.082134028434079482e+03 8.220603097773970148e+03 1.215147184002188988e+04 7.190907088487843794e+03 5.356063707510822496e+03 7.732849444542923266e+03 2.634455479034164910e+03 5.599579143388205921e+03 6.512079987171320681e+03 5.933533247252546971e+03 -5.608762243807027517e+02 6.636228514634890416e+02 -4.133064011294974989e+03 9.511777273643896478e+03 5.100082453999011705e+02 3.046585024310420522e+03 7.310279223013776573e+01 5.407560912547465705e+03 7.971374482959983652e+03 1.897352062091425069e+03 3.550284622463979758e+03 1.828228620852493350e+03 3.982194593899785104e+03 7.447109176715943249e+03 3.386430466321721269e+03 3.068988188579647613e+03 5.448673140742511350e+03 3.150157464986893956e+03 1.131379167698968922e+04 4.351567947046774862e+03 2.214084703543096111e+03 -5.048300232840136232e+03 3.246485088235690910e+03 1.194174310826748979e+03 6.138347969567296786e+03 -2.051248063780070879e+03 9.250130869918906455e+02 -4.592112837710928943e+03 2.626122124517869906e+03 -2.731810122550772121e+03 2.957135214356895631e+03 5.355135061406876957e+02 -2.987047688967053546e+03 -1.476313919713410314e+03 -3.626767463343024701e+03 1.030623412792235598e+02 4.215091572278535750e+03
3.591094957585167322e+03 1.461661295316837368e+03 7.687933119002022067e+03 4.342087172452486811e+03 3.739154236911902444e+03 2.635886184918431809e+03 4.605001181268435175e+02 6.224057878026032995e+03 2.057954679579901040e+03 5.581937409873439719e+02 3.196646519054471355e+03 4.206929330571078026e+03 3.500175348395214769e+03 5.485752064594726107e+03 5.338836972167475324e+03 -2.933169790260418267e+03 3.287378419119616865e+03 4.246469457484212398e+03 2.823592059519067789e+03 4.909799161197935973e+03 1.063009961519152967e+03 5.414244263890940601e+03 -1.104302938426227684e+03 -3.412621549962179870e+03 9.079206983263262373e+03 5.980177061247450183e+03 2.631534432324927366e+03 -7.027391323708111486e+02 6.503653684091116702e+03 2.589592731588631978e+03 4.626879421875176376e+03 -1.223122676156267516e+02 3.158941576817555870e+03 5.444264773805236473e+03 5.427756349678218612e+03 7.578493630161503461e+03 -6.315261437079288953e+01 6.584514062720898437e+03 4.111988630642267708e+03 6.558431750395364361e+03 3.681840661980561435e+03 2.438019997759422949e+03 2.159579339536789576e+03 3.056213106652116039e+03 8.405326772467817136e+03 5.860956884445378819e+03 7.439944803195901841e+03 6.562822077118058587e+03 -2.182770869849605788e+03 3.739823973643592581e+03 2.954994253848199151e+03 2.992833203084689558e+03 6.061102893560254415e+03 6.648314809838711881e+01 5.270379826460610275e+03 -2.021679149125231561e+03 9.829063065544662095e+03 3.867197031908252939e+03 4.681596147380922048e+03 5.793100328830541912e+03 1.089334524061332559e+03 -3.448037233724585349e+03 5.956368252068432412e+03 8.474848833669770102e+03 5.213028331869598333e+03 3.385490124381894475e+03 5.393720389528578380e+03 8.225283200096018845e+03 -7.654537126416889805e+02 3.160693587578140068e+03 -2.365383632676222078e+03 -1.161439946951727279e+03 -2.519370805155716880e+03 -1.992793220303678936e+01 3.732586337381784233e+03 -1.910886157296811234e+03 4.161604472713381142e+02 4.899138224522542373e+02 -2.199529165146030664e+03 -4.139085184819773531e+03 -5.106587490427879857e+03
3.626996423946719005e+03 6.793512449805551114e+03 1.993354071283830081e+03 9.913276709052126535e+03 8.023158986816153629e+03 -9.323582392750909094e+02 1.866557531520331850e+03 9.794682889053683539e+03 5.144510924824703579e+03 -5.825587576307957534e+02 3.372156312860842718e+03 1.409836434894883132e+04 -7.307293831388874423e+02 8.630593441381521188e+03 1.855135016186508210e+03 -1.308983802293936151e+03 5.490977980819654476e+03 1.009685671465927953e+04 1.048302408043770447e+04 8.356890890596845566e+03 1.073996035050789214e+04 6.539310631777465460e+03 7.571951829121715491e+03 6.935468571188969690e+03 -2.877603225601602389e+03 4.386060376421793990e+03 3.570354692956637791e+03 4.743464883223205106e+03 2.719646049739515547e+03 8.649106654672546028e+02 6.600115701153345071e+01 6.695904173682694818e+03 6.682754663572886784e+02 1.614506365248634211e+03 4.147184481151946784e+03 4.663250683957079673e+03 1.155940711668397853e+03 7.523556512322812523e+03 7.276595177249226253e+03 1.815858030045287705e+03 7.173542999704863178e+03 5.423243006767365841e+02 6.255791526928046551e+02 -2.843623909858614297e+03 6.904870487466755549e+02 7.434493772889250067e+03 8.256188814472880040e+03 5.048805142130692730e+03 3.781199657787775777e+03 6.202225772218294878e+03 1.694329632927929197e+02 4.596859377609537660e+03 5.924101255204344852e+03 -5.428238127135891773e+02 5.824445157345535335e+03 2.062295081129796472e+03 1.873861478568607254e+03 1.139421758630513523e+03 1.817820744017009247e+03 4.123196925819777789e+03 2.861863148527032990e+03 5.339115824072880059e+03 1.618756826553832070e+03 -2.906827887702844237e+03 2.261452796045989544e+03 7.599130347502546101e+02 2.291744965377547487e+03 5.166373727343510836e+03 -9.403537579925105092e+02 4.143411154549464754e+02 -3.336808278974751374e+03 -7.507723442748795151e+02 -9.409716512579371965e+02 6.144624003675220365e+02 1.803909013951299130e+03 2.081048259506523209e+03 3.000611767110865003e+03 -4.409625342623735378e+02 1.544971291464517265e+02 3.149075320502415252e+03 3.130107295194517064e+03
1.949030411610184956e+03 6.080391094609512947e+01 -1.808024989135828037e+03 2.882741837265430149e+03 2.746602404097525323e+03 -5.413253733782489689e+02 1.526599540062102278e+03 6.426035929841891630e+03 1.029793009085109588e+04 4.085870567645505616e+03 -3.866317099974926350e+03 1.904064915937884507e+03 8.580838867267895694e+03 4.444827887449773698e+03 2.994867086373467373e+03 2.810681461660565219e+03 6.433890666214807425e+03 2.189355097832701176e+03 4.110035460664289531e+03 4.838173356390521803e+03 1.125545963503605344e+04 4.611798332989461414e+03 3.022749726781057689e+03 2.797744891688853386e+03 9.778048894343954089e+03 -7.877197814808896510e+02 1.231468548573111548e+03 8.896398773197128321e+03 4.967716803531620826e+03 5.703027217204333283e+03 4.302555704843221974e+03 2.467084194177869904e+03 9.510967747577107730e+03 3.077578209458996298e+03 -1.024307244989842729e+03 1.574629532028301128e+03 -2.004023639779257337e+03 7.112044383812058186e+03 3.734859169587014549e+03 -4.613966041540141305e+03 6.623080620873562111e+03 6.916296354963384147e+03 4.448234675333415908e+03 4.389366347354507525e+01 -2.596611764219080669e+03 2.193749465282259735e+03 -7.119984213418941181e+03 5.398891535066725737e+03 6.406964177565302634e+03 -2.994988171891584898e+03 2.886050890153773253e+03 1.311851734543486145e+03 1.798592477850681007e+03 -6.385525430595589569e+02 5.800549415181571931e+03 -1.974140179643656211e+03 1.373730447174171786e+03 6.270007817956238796e+03 1.874826417156082925e+03 3.601244661445442489e+03 5.505839049958291071e+03 1.572551400874890533e+03 -2.266693533918194589e+03 5.773911171307083350e+03 1.271249281633217834e+04 1.035330888684362071e+04 6.774705731457292131e+03 -5.072392059768704712e+03 2.420865718344102788e+03 -4.724832879750183565e+03 5.291224702074045126e+03 3.920444289703206778e+03 5.373981907004841560e+03 4.603577268293451198e+03 8.208938888287570990e+02 -2.933159792291498434e+03 3.573776516308984355e+03 -8.833438913823685652e+03 -8.425899277653597892e+03 -9.890036235912819507e+01 -4.831234184572906088e+03
2.762448517597433238e+03 2.995136976583742126e+03 4.137824376964125804e+03 6.711707971237626225e+03 2.529827690494262242e+03 3.539823332064821443e+03 1.227240383681561525e+03 8.640328255148513563e+03 1.478499367993569467e+04 2.879192097722923791e+03 7.073016805980512800e+03 6.197585404963690962e+03 5.573954650971560113e+03 3.091521710321671435e+03 1.221580247093649177e+03 3.063820331255556539e+03 1.026499866594038394e+04 3.370308348752990241e+03 7.520019155850589414e+03 2.911992500562666010e+03 -1.551644553111914320e+02 4.193298952617424220e+03 8.074319038095921314e+03 9.274791484752984616e+03 4.769034328349959651e+03 7.445879426886888723e+03 1.079388522530348746e+04 7.501808896602278764e+03 1.319490447188576127e+03 -4.381195162874796551e+02 8.799499419279898575e+03 -3.419783355894084707e+03 -2.575108480441776919e+02 8.452970215775882025e+03 -7.446569997575988964e+01 1.025267894122443613e+04 -1.441662186435951298e+02 7.798470400369431445e+03 3.973616366417888912e+03 5.375729718857921398e+03 6.156008778194354818e+03 3.476209581658925799e+03 1.782938363860615937e+03 2.600211040141890408e+03 9.371793534806325624e+03 7.038058779493365364e+03 7.059692266300673509e+03 4.923038917357052924e+03 2.772359658191475773e+03 6.370465720874809449e+03 9.445751552347672259e+03 4.911347496454931388e+03 2.945742660414439797e+03 2.452690208649296892e+03 -1.480815850610284542e+03 3.841873438648216506e+03 3.175317113908862666e+03 -6.673212231508035984e+03 8.871512075045542588e+03 1.011735211012655782e+04 3.417926920785329003e+03 8.814729933558188350e+03 3.837924117360802484e+03 7.300519479765531287e+03 -1.881377703956728055e+03 2.207780185180059561e+03 2.668752249875717553e+03 5.084350748802466114e+03 4.347209861056608133e+03 2.660951952479657848e+03 1.055506576530379334e+03 -1.151320258863901927e+03 5.651203158539064134e+03 2.645548073446578314e+02 -7.292500036897537939e+03 -1.732138211026403724e+03 3.169955611191730895e+02 3.290021625594859870e+03 2.805554345593373000e+02 2.855809147257638870e+03 -4.044228567852187552e+03
8.895164660381302383e+03 6.731897744835257072e+03 3.067614370373354177e+03 4.444504456032638700e+03 3.275491364580070240e+03 3.994742674763404466e+03 7.049984759325974665e+03 9.546738993542558092e+02 1.360615929522669830e+03 8.414013104162120726e+03 1.105214287923637585e+03 -1.771116222631439996e+02 -7.535736544675564801e+02 -1.783591988945018784e+03 1.168488286106965825e+04 6.027373166402041534e+03 1.260645750113093345e+04 5.443871945299484651e+03 3.166987239577472337e+03 1.886988251023740759e+03 6.767277776294406067e+03 4.184919562322629645e+03 3.193412739318191598e+03 5.776924926976485040e+02 4.003726615772189234e+03 5.872135175471104958e+03 7.644683146898350060e+03 -1.122934535163303735e+03 2.496380059294061994e+03 2.378458317631413593e+03 3.535282352127205741e+02 -2.648933217068631620e+03 3.888938994731520779e+03 -1.844156664702801663e+03 6.821200646109677109e+03 -9.180890247797233314e+02 -6.708356157445728059e+02 2.707453845224598808e+03 1.582060653092213670e+03 3.394045202323979083e+03 2.671043335398877844e+03 6.373230450193040269e+03 1.266823416236134562e+03 3.842170280751935479e+03 7.781532051031579613e+03 2.289467412578666881e+03 4.750085095965961045e+03 -4.729882958086545841e+02 1.150432406821904806e+04 1.533335113128670855e+03 5.827190073716328698e+03 1.575450562727847137e+04 2.201314232588741106e+03 4.252242203282600713e+03 -7.545562445792675135e+02 5.312084706740906768e+03 2.496130004201500469e+03 3.843675309983556872e+03 -2.151499717361189141e+02 8.031950174848881034e+03 2.229921027075248276e+03 -3.224886066500267134e+03 6.677428934767589453e+03 6.444383568767474571e+03 2.189249152512631099e+03 9.737573289239995574e+03 7.706932363853236438e+02 2.314758341993872364e+03 -3.669520440334256364e+02 9.562724183544922880e+02 3.198331802429475829e+03 -1.483152278343507533e+03 -5.101090627980902354e+03 -1.008070858233509171e+01 -4.829344674099328586e+03 -2.311294330344375794e+03 -2.983117701198925715e+03 4.296973055845992349e+02 -5.249740008943103931e+03 -1.411280553843757161e+03 6.481675743474062074e+03
