4.585919945565363378e+03 2.741526007145967924e+03 2.586697685684986027e+03 3.371388144338591246e+03 3.083703260186407533e+03 3.325199220573033926e+03 2.614786678892068267e+03 2.387380433541556613e+03 3.101665034523369286e+03 4.400838929343740347e+03 3.113171008382674700e+03 4.720416845838663903e+03 3.216414261957407689e+03 3.900328138316161130e+03 3.914233221373018750e+03 3.798055027292879458e+03 2.956419141225043859e+03 2.643894852861812979e+03 2.406215484052920146e+03 5.084871674735955821e+03 3.988802236910864394e+03 2.813879208188372559e+03 3.558495118927725798e+03 4.700096829670200350e+03 4.785180165943706015e+03 3.512137628745814709e+03 5.161048560932769760e+03 5.943145044697341291e+03 4.552727186697048637e+03 4.064909573154846385e+03 1.850073376169756102e+03 4.501006311629615993e+03 2.715627265124451696e+03 4.382569914175021040e+03 2.855139436941438817e+03 7.837593127053696662e+01 5.620633936775025177e+02 -6.165506409594588604e+02 -4.258517075213418366e+02 7.110005358945223009e+01 -1.333821513514585831e+03
2.233503701009651195e+03 4.685711015176457295e+03 2.752445873095178285e+03 4.407510145196308258e+03 2.488008387792257963e+03 4.731684781509580716e+03 4.458948855393262420e+03 5.176515858321638007e+03 2.321460700374759654e+03 5.327179947228354649e+03 4.438996078033909725e+03 3.928608078864305753e+03 4.305936488630348322e+03 4.080899732890694850e+03 3.598397674097391246e+03 3.782384170066224215e+03 2.208606263723396296e+03 4.204531569796752592e+03 2.826159682372895986e+03 4.640401141631174141e+03 4.819614480459956212e+03 5.376770503978688794e+03 4.267198619247639726e+03 4.463528323899278803e+03 3.865953242334529023e+03 4.016329022829906990e+03 2.587252862879884560e+03 3.995314651939091164e+03 4.176081921330633122e+03 3.648030766147369377e+03 4.150735766705974129e+03 3.669885605870456857e+03 4.192285545526749047e+03 2.003318389504886909e+03 1.180419188659152724e+03 2.024515487475964846e+03 9.821369994591070736e+02 3.489468196351576239e+02 6.998576955720652393e+01 -9.335428536394074399e+02 3.761230268619062826e+02
4.421358447580464599e+03 3.999769547326065549e+03 3.728503577304994906e+03 3.630944404402847795e+03 4.213990291244341279e+03 3.944099202061955566e+03 3.702955900736342755e+03 3.489769598373681220e+03 3.015044086255659749e+03 2.551351337108643747e+03 2.843461140173083095e+03 3.850346584825307673e+03 5.210951957249557381e+03 4.370501238022284269e+03 4.010914309221162966e+03 3.879297208067509018e+03 3.406069387220457884e+03 3.121585486960612798e+03 4.717353261227698567e+03 2.906430226581392162e+03 2.927977382512272925e+03 4.376063464107147411e+03 4.539128940021851122e+03 4.976919767025772671e+03 4.266309702779178224e+03 4.070076515655444837e+03 4.978048460784658346e+03 4.427396098814424477e+03 4.821691683060535979e+03 3.869528950410532161e+03 5.704096730600595038e+03 4.382928091191679414e+03 3.120823134002605457e+03 2.249241793108261845e+03 3.331036530646315441e+03 1.575881055629577531e+03 1.408409021190974954e+03 7.568284391236576312e+02 8.456617580902664031e+02 2.371222120161903320e+02 2.057593152519410751e+01
2.219595883422557563e+03 2.756922063172623439e+03 2.832232176873432309e+03 2.694300110121680973e+03 2.646564939390009840e+03 3.771487004315090417e+03 4.254087743336183848e+03 3.678027133332419453e+03 2.308517371616724631e+03 4.422600284061528328e+03 3.828751023707828153e+03 3.484149401812883752e+03 3.996674826277525426e+03 5.041668498864800313e+03 4.022091323283397742e+03 3.373271258208729250e+03 3.845551650422345574e+03 4.164983252428040032e+03 3.185769689456183642e+03 3.837051442234549086e+03 4.161620906319628375e+03 5.360124412859635413e+03 4.697836929461767795e+03 4.399203722885423304e+03 2.514389210713924513e+03 4.624036447809522542e+03 4.531790129499260729e+03 4.303297305301763117e+03 3.291415568554761649e+03 4.713852651923461053e+03 3.841960340703891234e+03 5.915346374390853271e+03 4.359712760553118642e+03 3.253897580150074646e+03 4.071300793326962776e+03 1.008962903236091734e+03 1.017599639117093147e+03 5.242793301337377443e+01 5.694789975945096785e+02 1.314556655981622839e+02 2.283613860701373596e+03
3.304753896855027961e+03 3.077677648171413239e+03 3.218960880692590763e+03 3.833397720441917954e+03 3.216873109224308337e+03 2.800452635204747821e+03 1.575463905108149675e+03 2.378727232139010539e+03 3.829465108849025910e+03 4.840154352751560509e+03 4.149627193840777181e+03 4.792534631548890502e+03 2.867369626839330977e+03 4.665985497021246374e+03 4.222912024246879810e+03 4.856070986863113831e+03 4.326649224434714597e+03 3.453501752021402353e+03 2.369661108297178544e+03 3.602847075950079216e+03 2.718295324360920404e+03 4.951401264350261954e+03 3.834227864499845509e+03 5.109021209409805124e+03 3.704439683498017985e+03 3.976999699745615999e+03 4.365704857804995299e+03 5.105819100868629903e+03 5.197054112182467179e+03 4.167490859348334197e+03 4.331413480058438836e+03 3.391606830368134524e+03 1.732275682460439157e+03 2.838496103803955521e+03 2.323006314138677226e+03 5.377881326483626481e+02 7.273081692092524690e+02 -2.874354597194576399e+02 -8.817073512546423899e+02 -2.451119933332582690e+01 -1.055100390305584597e+03
3.601332729032909356e+03 4.015125161662594110e+03 4.208695061271969280e+03 3.785672270328565901e+03 2.790999968082232954e+03 3.180918508185234259e+03 4.155965049369732697e+03 2.172932994658404823e+03 4.263756317438525002e+03 1.085272766742185922e+03 3.506989407386052335e+03 3.271235338636800407e+03 4.477969015642591330e+03 6.268055922664088939e+03 3.401289691344563835e+03 5.555709519279879714e+03 5.130240333919338809e+03 4.380056375859010586e+03 5.619995917404490683e+03 4.965334598998158071e+03 4.121309187386057602e+03 1.092638034790601523e+03 3.201249376065948127e+03 4.547829087225130934e+03 3.484824864696183795e+03 2.513661693055485102e+03 4.339415584754540760e+03 5.014701599036950938e+03 2.593949749486370820e+03 4.516969102806760020e+03 2.784500553061986466e+03 3.185472945677741791e+03 4.145750773427226704e+03 2.214819936916614097e+03 4.117574347908396703e+03 2.208506313581573067e+03 9.398716679603217017e+02 6.354463094488464776e+02 1.390676265286858779e+03 1.222011832584289095e+03 7.753908310948595499e+02
6.768029602933534079e+02 4.918689279912887287e+03 3.333649917116279084e+03 2.681501940442130945e+03 4.837487427957394175e+03 3.154040682624998226e+03 3.556852448281693341e+03 4.030191637674985031e+03 3.880355415166623970e+03 3.473195237802839529e+03 2.203366707186126405e+03 3.837188250613854507e+03 3.824706857426586794e+03 3.005525742703172909e+03 3.661816522353582059e+03 3.485704291212237877e+03 2.879743595668455782e+03 3.275929017552020468e+03 3.733379263049253950e+03 4.338441193404892147e+03 2.939943003736982064e+03 3.063639279843694567e+03 3.529504721750981389e+03 2.268358096839349855e+03 4.988204357843051184e+03 4.101409643109474018e+03 3.107291050858401832e+03 2.813464055903650660e+03 2.558275029203276063e+03 2.728826772814381911e+03 5.148054938275181485e+03 4.520267690022186798e+03 3.882067029895618816e+03 2.499016967046294667e+03 4.276289384134970533e+03 2.221748126442511420e+03 1.248394268540209396e+03 1.211629396048413128e+03 -5.332728970172718164e+01 -1.077606268845952400e+03 7.609519919863607811e+02
2.424365958232153389e+03 2.243989204813829019e+03 3.038070321490579772e+03 3.107523568384417558e+03 3.867454729808091088e+03 3.944022530843146342e+03 3.567922619884779124e+03 3.314381060025918032e+03 2.137523148263720032e+03 4.979508587560027991e+03 2.111690857003883139e+03 3.183422201180387219e+03 2.750552073665500757e+03 3.477761062878628763e+03 4.765681689662945246e+03 3.265249677390130728e+03 3.776405818631730654e+03 4.729692457476737218e+03 2.818016139550489243e+03 3.188172993086714996e+03 1.873956633508586492e+03 4.489456282435514368e+03 4.512088507574947471e+03 4.220972992819626597e+03 4.867312855914601641e+03 4.569618347687910500e+03 2.739503840590625259e+03 5.024174413956319768e+03 4.806762834119344916e+03 5.034029152812393477e+03 2.623544118559687377e+03 3.276282910290915424e+03 2.642502178146320148e+03 3.374721327105552518e+03 1.918959936396223839e+03 1.537807140050048474e+03 5.738545283419782663e+02 1.509679027953064860e+03 -1.103200100880367927e+03 6.871675863959392245e+02 -3.511759371377444268e+02
3.061584021662895793e+03 2.634170524735842719e+03 4.833488412144063659e+03 2.235287620370267177e+03 3.299921602125091795e+03 2.494832697418883072e+03 4.075090222355474452e+03 4.375410115311925438e+03 2.829500037740645894e+03 3.468917280825035505e+03 3.681086000607347160e+03 4.331783888167443365e+03 3.111492243292703279e+03 2.612267321132505003e+03 3.024232103093467686e+03 3.835168075876375042e+03 3.704321687968991682e+03 3.991750725514193618e+03 4.000680695612989439e+03 2.921453923168565325e+03 3.191336487071632291e+03 5.121598983993170805e+03 5.248967731755352361e+03 4.024462036768746657e+03 3.923638059829494978e+03 3.148866325251626222e+03 3.897851311011772850e+03 2.575660383161334721e+03 4.908669258194150643e+03 3.421699136047160209e+03 9.867934954356928756e+02 3.417548777969314870e+03 2.377139612849160585e+03 2.016762353104035810e+03 7.504281616534326531e+02 8.730582758513100998e+02 1.557933951507374559e+03 7.446397718042061342e+01 2.934356039591855847e+01 9.540481236360452044e+01 -2.516913465749210275e+02
4.192202299762022449e+03 3.145734102539103787e+03 2.527969350874744123e+03 4.050287514454954362e+03 2.244937277401521897e+03 3.585825939495500734e+03 3.343153876453283374e+03 2.628586083727301684e+03 3.630381215626541689e+03 3.444520119994767356e+03 3.896171060912684425e+03 4.101344472147326087e+03 4.990033367959724274e+03 4.242590882338987285e+03 4.177882557363739579e+03 3.670130610254977910e+03 4.379169716432259520e+03 4.303065733667189306e+03 5.398645106020536332e+03 3.543144404853624565e+03 4.044656958049765763e+03 4.250593490367046797e+03 4.538115116729831243e+03 3.511707049683582227e+03 3.253728708955918137e+03 3.457330382264552100e+03 4.867563347897834319e+03 1.387605501938010548e+03 2.021668065158596846e+03 2.778761940028623030e+03 5.038494465550351379e+03 3.493661961633117244e+03 2.948775192264409270e+03 1.847738238479052143e+03 2.250479230116205144e+03 1.847771634610962792e+02 1.309639657063547702e+03 -1.079398011694985598e+03 1.064486437855837266e+03 -6.746626197773920239e+02 3.996541188067313897e+02
